CONFIG_ID,NUMBER_OF_PRODUCT_SOLD,GMII,NUMBER_OF_VISIT
80037338-C,105,0.160671844939868,626
80022565-C,55,0.109249777043864,180
80006509-C,287,0.268470360794116,680
30105140,110,0.19247668913901803,409
30103108,928,0.24689891353453197,1898
80006316-C,259,0.219494083207427,407
80010555-C,1329,0.19466512603448802,3078
80003178-C,377,0.129197331492295,926
80021230-C,344,0.257854515161855,476
80029555-C,680,0.172992194929358,4303
80045346-C,123,-0.219984439235112,555
80030997-C,299,0.14668663731291698,890
80024119-C,107,0.113842477999695,820
50002062,4024,0.219343443895025,6775
80032324-C,219,0.093969354566078,346
80006958-C,942,0.144404918199206,3054
80045738-C,16,0.121903569701836,182
80034154-C,416,0.05461216151560701,270
80027471-C,8214,0.19171744475122998,10168
80013126-C,561,-0.05813127822170099,1685
80028530-C,110,0.27128139757265696,379
80029734-C,224,0.143280530580192,562
80040889-C,20,0.226598818694962,256
80007477-C,335,0.11302442935366601,602
80035998-C,132,0.113577821322605,205
80040315-C,552,0.21547592949897895,1970
80020459-C,226,0.07221923012306099,686
80046165-C,13,0.040572733086886,215
80045590-C,195,-0.401221233879799,205
30102698,221,0.227637575506485,198
80009597-C,245,0.09642633943509402,222
80041828-C,86,0.136456563930185,321
80034939-C,193,0.014767803141683999,345
80027337-C,779,0.294724005538133,1611
80011265-C,1092,0.15166563256728902,2584
80035209-C,79,0.058720980547203996,152
80027263-C,74,0.10936814470522101,198
80011239-C,323,0.213338308248808,1134
80043136-C,33,0.040998468774353994,158
80006899-C,515,0.146937951116867,977
30103327,696,0.247845784925667,607
80036173-C,574,0.08890426235283401,694
80042266-C,33,0.197988572292772,175
80038236-C,85,0.19879265389761802,333
70800014,1310,0.12545345021950902,2174
80026997-C,300,0.3580967294204339,636
80035399-C,309,0.015529560022485,497
80046547-C,207,0.08140904520791001,547
80000841-C,260,0.218728614985657,422
80019068-C,40,0.187712382845386,432
80024603-C,216,0.101900455713622,663
50002047,1115,0.230467880567746,1622
80045554-C,378,-0.424229634896226,247
80035723-C,15,0.094450874144836,77
80023160-C,71,0.31570680473233304,211
80036761-C,228,0.19991395365802697,261
80002236-C,1197,0.142548128377492,1647
80016319-C,746,0.095584178998327,970
70002327,111,0.30802574309216396,210
80036975-C,306,0.26078708872318396,455
80035714-C,6,-0.071854726044438,81
80024817-C,101,0.32782916180707106,220
80044178-C,94,0.021317821872084,291
80046475-C,19,0.02287425300189,142
50004458,141,0.165048155418233,417
30130015,377,-0.052399659348508,819
80031676-C,119,0.225393192337801,153
80011033-C,173,0.232194008426081,824
80016658-C,1012,0.169628415950237,1912
80024594-C,448,0.07073747508793499,704
80027356-C,861,0.294631096351518,1574
80032403-C,442,0.11526418518699,1313
80022164-C,311,0.08038504873117099,409
80044550-C,34,0.10395236252619698,283
30120009,176,0.045702107108894996,289
80015773-C,246,0.14868886838062698,421
80002423-C,3828,0.12420048245661801,7530
80036497-C,149,0.21088785987080302,555
80012010-C,665,0.195558724346684,1280
40002645-C,85,0.24096730735799696,144
80015627-C,286,0.188640700815215,748
30103978,189,0.191148190548358,176
80005214-C,21,0.153048113312305,61
80033559-C,622,0.20968177090055398,5027
80024609-C,351,0.188903960195536,1387
80020497-C,485,0.11489099776393302,1858
80012653-C,214,0.267140013518938,264
80014423-C,2052,0.0917982924431,1188
80043951-C,36,0.120278408651971,173
80042369-C,167,0.152656548642428,794
80037693-C,403,0.038501268456687006,904
80044119-C,182,0.270559089073155,488
80015943-C,277,0.129055659701789,494
30103448,14017,0.08306894066664701,12475
80034383-C,376,0.277776073878155,2769
30103236,1898,0.208837585126495,3484
80027345-C,209,0.280138589761612,753
80018591-C,434,0.056453785846746,562
80044543-C,1364,0.167288828341083,3083
80008549-C,307,0.15377113442347598,448
80006927-C,2070,0.163582586297608,7630
80003181-C,1304,0.047858348182784005,2885
80046651-C,85,-0.056341425372965,391
80035438-C,216,0.21099116092711803,380
80043859-C,403,0.19057976030576002,415
80025346-C,351,0.064796200020663,849
80014472-C,200,0.24020919374236901,511
80046511-C,12,0.09283231322136098,78
30103092,3681,0.10878110681277302,6260
80039773-C,139,-0.526445474460136,217
80043808-C,81,-0.052666119803322,149
80024113-C,230,0.12059625346022199,1130
80038094-C,178,0.19883061284895998,809
80018266-C,61,0.22683161083616502,120
80020945-C,736,0.238937349859737,1950
80036071-C,140,0.218753269510318,474
80040595-C,711,0.080348282940596,2645
30102717,5152,0.284336486151703,1565
70002924,691,0.298282239939677,929
80007863-C,1915,0.10448858451718099,3176
80023288-C,161,0.049865809430565004,767
80038087-C,356,0.13578370259522302,1478
30104556,402,0.404298454508281,348
80027142-C,112,0.334850617439502,638
80041576-C,1521,0.046260452686005,4377
80007870-C,634,0.116487320367571,985
80016290-C,166,0.16627904957535,210
80039123-C,376,0.052816377845372,766
80025250-C,610,0.041301698451509,1141
80037332-C,302,0.16180707326465898,931
80000858-C,350,0.21049176134975198,794
80013256-C,1165,0.22896701005158604,2088
80039283-C,242,0.10728976801772401,1100
80014430-C,90,0.162645818838836,208
80027827-C,214,0.15068226013943697,519
80001686-C,128,0.183422508023013,164
80022189-C,689,0.09191288545902601,1137
80036670-C,978,0.130082899746428,2500
80037788-C,122,-0.137381238579427,202
80042272-C,51,0.182057770281914,251
50004806,108,0.19433408409182396,185
80011821-C,290,0.210000754299603,1076
80012714-C,3330,0.084589929075175,12486
50800035,1911,0.08304319263934799,1827
80017675-C,111,0.43237430908195296,219
40100200-C,278,0.225405531044732,373
50002323,167,0.23049962466062804,311
80014763-C,173,0.204361015968543,225
80034591-C,163,0.18880730420249303,189
80034126-C,177,0.182378705882844,488
80021850-C,2384,0.095165958440517,2703
80031888-C,463,0.114326805371345,674
80030970-C,189,0.08636589281751599,648
80044999-C,63,0.063204146488214,216
80007405-C,426,0.12449594531528098,500
80038845-C,312,0.37512209906176597,755
50004138,241,0.155095622452453,624
30103269,5307,0.262657698813754,4320
80025645-C,628,0.10947654917716698,1718
80026970-C,65,0.03174581103036,76
80039221-C,18,0.146223253566587,98
80028209-C,899,0.182889949964848,2048
80036268-C,29,0.100366844151108,300
80043792-C,53,0.14223241114013002,530
80039329-C,271,0.117230397985873,1170
30102724,1833,0.153129052574673,2833
80023889-C,37,0.16831610718087603,89
80036514-C,203,0.286108005986277,276
80026127-C,458,0.135243853223663,785
80025165-C,1011,0.118283456543756,3316
80021710-C,218,0.10259101316628698,158
80042976-C,7,0.23561995301671101,38
80035349-C,208,0.11221203842532301,912
80011379-C,349,0.34480242653034704,737
30103618,102,0.12083822238330198,139
80033165-C,59,0.278100501337959,331
30102864,2950,0.235384176429936,4792
80031186-C,18,0.090688812520986,129
30103654,523,0.229259255687048,1717
80045584-C,44,-0.4065408573349699,98
80044097-C,414,-0.314309582598289,835
80010818-C,2636,0.047077357377959005,3262
80029903-C,536,0.32107606676299705,2725
80023318-C,721,0.00759944345232,3651
80042679-C,131,0.011722333393927,331
80040374-C,99,0.04913269797721599,530
80014067-C,1304,0.29038556977372304,1627
30104132,2141,0.158473281471818,2678
80020227-C,785,0.20892081602906398,437
80033829-C,783,0.11760649138618301,814
70002223,650,0.194293856970529,915
80045759-C,434,0.122115356205518,1314
80021843-C,1205,0.10655424750235198,1208
80036438-C,86,0.08028603220783999,144
80039579-C,153,0.155611133505935,591
80028551-C,1535,0.26041866366122896,4747
80014721-C,147,0.135564467810224,1967
80026006-C,8354,0.093655046776959,21709
50002300,84,0.225423836949059,242
80012551-C,397,0.148593303045242,241
80016270-C,168,0.175102602928225,524
80028500-C,27,0.11813330744887499,79
80008319-C,766,0.11966289547550502,818
80029704-C,11270,0.11979733289497199,11416
80017892-C,333,0.18568924844298101,827
80044722-C,234,0.134366836072604,661
80012039-C,244,0.180427076996907,309
80003011-C,494,0.097870021145532,710
80006377-C,267,0.12726956861480598,477
80007387-C,7881,0.133234110731705,15155
80022213-C,126,0.14076480772608,272
50800069,181,0.12143929191839399,655
80040052-C,18,-0.263352945468535,74
80024580-C,313,0.08658555663261099,710
80027129-C,2417,0.276952090717829,4342
80029190-C,181,0.172681065972424,271
80004626-C,320,0.19610053285739001,1091
80034504-C,297,0.036397912832318,454
30103213,2006,0.126371007216788,5234
80045577-C,215,-0.461854504254976,194
80011387-C,2601,0.142795006851517,2253
80007490-C,95,0.08814362628496099,213
80037359-C,768,0.04254366457756399,611
80040745-C,7570,-0.355105425758399,8462
80024297-C,192,0.099918958780357,825
80029338-C,23,0.19975323994916397,45
80005921-C,447,0.196924430210126,918
80009755-C,513,0.21916722048690196,963
80046649-C,92,-0.02582316636546,457
80007774-C,249,0.145635307132793,376
80022997-C,70,0.033240621065218995,167
80009791-C,120,0.22247457362053197,346
30103645,428,0.22396489438713896,419
80042645-C,3840,0.123310969076497,14130
80046138-C,15,-0.274465811919804,96
80013630-C,295,0.094409983932584,253
80017111-C,251,0.087903845396643,606
80006139-C,210,0.203775608065349,313
80045072-C,45,0.04834824270913401,360
80025815-C,16,-0.191453193734124,71
80025029-C,196,0.10065021155623802,458
80038056-C,6608,0.218107794889927,7195
40100327-C,813,0.20432490930965805,1686
80023263-C,130,0.09148159696817301,224
80021845-C,1602,0.108960746798655,2513
80018902-C,571,0.14625248064772597,1733
50003089,141,0.286966415730042,249
80023337-C,562,0.18988720476175502,1256
80015786-C,246,0.218083674810482,661
80040465-C,2061,0.115398383741569,2106
80012506-C,207,0.09053109860676802,351
80018036-C,488,0.24350140518076396,1262
70002949,865,0.23911795723093301,872
30102850,15985,0.143154715048138,21000
80024883-C,1063,0.15819434270265698,3201
80010963-C,209,0.18740668394769103,264
80038850-C,339,0.368811385410789,1144
80002295-C,263,0.078293417640552,199
80038955-C,211,0.070251382632182,317
80012980-C,412,0.164067903970136,840
80022162-C,582,0.06881350882099099,1024
80041813-C,30,0.047315877634259006,137
80039265-C,48,0.30314302084543704,306
80027350-C,324,0.28193073442635996,718
80014164-C,163,0.38539344126293706,311
80034396-C,538,0.10767807661927101,981
80005464-C,353,0.054613359991137006,246
80016141-C,90,-0.013859039171998001,228
80036758-C,2270,0.27648966350164694,4191
80036650-C,101,0.230777464546349,132
80006199-C,129,0.139891780295363,185
40100122-C,583,0.291296443817088,752
80023000-C,70,0.07646227463074201,270
80024388-C,2314,0.10537561808324301,3377
80002202-C,2035,0.265164178452015,4048
80023108-C,8508,0.305779408539707,6718
80008079-C,557,0.214443912557635,1099
80045560-C,123,-0.45906233886521897,168
80029373-C,150,0.078822217778899,442
80043618-C,20,0.171861478540682,301
30103649,838,0.215526400544029,1181
80013082-C,1024,0.010193681936625999,3773
80025433-C,953,0.270559641159344,1423
80040111-C,244,0.29980812594701695,775
80002549-C,518,0.217525992622841,1662
80042440-C,132,0.17898110478898702,584
80028023-C,377,0.20002103681919395,928
80029530-C,547,0.125403758651685,919
80032814-C,95,0.09531041503283698,359
80031666-C,820,0.31369002167016197,1017
80011177-C,696,0.16586972823170099,3108
80037416-C,151,0.049345674946499,268
80028487-C,32,0.20597057570004298,77
80021255-C,463,0.08379887728866299,364
80024584-C,272,0.09339445868488401,482
80044800-C,24,0.07262996802711298,153
80042344-C,96,0.08112842506002702,470
80043874-C,281,0.212471081228693,559
80010373-C,1355,0.07482599942778599,2830
80005426-C,206,0.07586447086517,430
80042318-C,102,-0.017823211261674,328
50002860,552,0.16433912043501503,1180
80020159-C,317,0.287290164246354,214
80040618-C,82,0.012205056637223998,496
40100160-C,866,0.272283994090535,1321
80018454-C,417,0.138013353391352,861
80027280-C,104,0.209243062907314,131
80042889-C,29,0.18582947865937802,87
80044726-C,38,0.005234480017381,223
80014980-C,146,0.20767262713067497,393
80024589-C,918,0.18215085989152302,2233
80044959-C,74,-0.08820346287592402,285
80039141-C,423,0.06927416887560299,321
80003212-C,437,0.028591706735883002,645
80042654-C,469,0.120912700636917,2308
80046129-C,15,0.12384811707050901,277
80042877-C,29,0.247981231524424,142
80041835-C,191,0.09948123569403501,511
80044093-C,88,0.059962260275105005,248
80010288-C,878,0.02855493887294,1288
80045488-C,44,0.251356213433332,120
80033290-C,197,0.20494641081098702,319
30120022,188,0.18406585177550197,297
80022978-C,102,0.150868895422646,259
80036415-C,389,0.09247006073571401,635
70002262,2393,0.21781547259498302,2735
80026172-C,10172,0.17365523090720802,23686
80043558-C,47,0.113873421572771,75
80040546-C,4975,0.21183723954196804,8174
80025069-C,153,0.272886167333846,326
80027564-C,237,0.044942876841259,346
80005778-C,189,0.178585801356173,497
80017712-C,102,0.273111851790148,183
80035406-C,514,-0.06421082093220999,1214
80008368-C,513,0.295752526902237,1164
80030594-C,622,0.246414964656374,3374
80037714-C,269,0.049931133091393,706
80041838-C,105,0.155482513445847,275
80041864-C,25,0.136901893375395,181
80038609-C,125,0.29565398044276897,773
80045032-C,26,0.020422844345566002,112
80021854-C,1732,0.106080312309696,1757
80014767-C,272,0.209751643283341,194
80036190-C,365,0.100911085772954,777
80028305-C,98,0.06336490653805099,102
30170151,128,0.358781051989545,226
80024352-C,181,0.12365763886312599,952
50002705,372,0.11776708772733001,1202
30102859,149,0.23231920491791397,208
80039274-C,79,0.075923857680222,351
80038919-C,79,0.154263515570017,375
80027880-C,238,0.119436034829059,753
80028201-C,7221,0.090142018545229,14956
80043236-C,195,-0.118885536583095,633
80044401-C,883,0.19305754674941897,3695
80017071-C,940,0.21554131699391,2993
80037943-C,420,0.15072928496370902,1473
80016081-C,382,0.095355373218118,540
30103860,914,0.15023283357440398,1549
80037077-C,44,0.145655870093078,100
80024552-C,1161,0.13238922525907698,3493
80041593-C,73,0.153316024364706,339
80040080-C,36,-0.203984289939021,175
80040563-C,314,0.042097432212766996,1554
80015680-C,418,0.160749998243952,571
80026106-C,29,0.24791844858559198,71
80035423-C,661,0.248349848875445,849
80040866-C,19,0.346273,76
80012152-C,108,0.017855151842968004,383
80021232-C,145,0.27110352122801396,301
80036162-C,147,0.08964980262668303,408
80024643-C,367,0.186920731544902,1198
80044153-C,214,0.19545984402468103,852
80034324-C,1558,0.20031090240213897,775
80009447-C,352,0.132692691861176,862
80020584-C,290,0.15442673997525103,1225
80022792-C,51,0.320713597318685,133
80029545-C,286,0.154521460367759,191
80045356-C,151,0.123079060139482,649
80012007-C,613,0.204608539994942,896
80040582-C,752,0.063438212138214,3007
80014226-C,157,0.260494398514743,696
80020679-C,566,0.250703467609283,3139
80038083-C,381,0.23592120575484102,505
80026501-C,216,0.191180160920315,483
80043917-C,227,0.10564499524019501,1110
80021096-C,146,0.13214813634583097,261
80023170-C,1794,0.228940675958942,1353
80015495-C,31,0.060233067634619,331
80036679-C,10,0.250928640898108,69
80039813-C,446,-0.41198780726820394,392
80000908-C,82,0.182596665536113,220
80025254-C,638,0.054876101877314,1128
70002798,2650,0.224396341994851,2873
80037688-C,115,0.32796104283906397,480
80035385-C,988,-0.011803528947105001,1693
80025995-C,15805,0.028418033340308,11159
80014187-C,144,0.30602489392818105,385
70002887,530,0.22294279784984303,1043
50004255,299,0.251561528864819,387
80007829-C,1034,0.12376099696026198,2361
80021688-C,499,0.35602905004577795,1551
80044649-C,818,0.252098637269505,3615
80032746-C,2878,0.18118354571160503,3689
80010604-C,840,0.25972169054914,1809
30104427,579,0.060535130175067,771
80003048-C,14021,0.022828752771209,6117
80032292-C,7347,0.17096047255887697,10386
30103713,110,0.224002046280472,109
80006799-C,355,0.10886646431045402,293
80005787-C,496,0.29298095806963803,844
80045239-C,291,-0.44182541475720705,250
70002703,336,0.125548180003385,976
30104652,298,0.284243049489093,863
80044622-C,96,0.05972714758041599,1016
80007842-C,1920,0.068266575763859,2696
80044904-C,25,0.171223316421751,381
80024588-C,342,0.13267554038431,1069
80006277-C,325,0.057332141294984,327
80008806-C,588,0.11420818574772801,958
50002633,523,0.109124492010973,1038
80007630-C,82,0.047159309086372,241
80020642-C,6279,0.26583044198829103,20832
80029198-C,7279,0.15425853417563098,17059
80043824-C,261,-0.06708875830367901,526
80024628-C,90,-0.055761650221972,341
80038344-C,230,-0.20263300051737,465
80033470-C,1300,0.23724902724444896,1728
80023117-C,375,0.365606273199858,863
80024397-C,768,0.064725214309943,1738
80003825-C,3559,0.10922424420044599,1794
80039887-C,410,0.09383084832373699,1389
80043983-C,161,0.20748163251871202,309
50003348,701,0.128826378407104,1254
80012521-C,237,0.106024908807419,521
80040442-C,255,0.36647534509349705,465
80016308-C,278,-0.015499292419175,530
80045393-C,162,-0.171864681568566,230
80016200-C,391,0.255695320626186,683
80044363-C,80,0.2885569507061839,242
80018652-C,1548,0.142065374843449,3952
80029235-C,199,0.134385887749049,337
80008037-C,1435,0.1138607974824,2887
80042885-C,119,0.155433997524016,691
80003874-C,290,0.23716692000475398,668
80027818-C,486,0.123841525963074,1809
80012954-C,1105,0.12925050884086098,4276
80038241-C,100,0.22742135524333398,341
80018458-C,769,0.152845733973452,970
30170038,281,0.23543204296616502,325
80029249-C,401,0.15185241245524803,586
80039859-C,1020,0.11517572242270001,2905
80036810-C,168,0.081695756217241,258
80045552-C,68,-0.343658858276757,108
80037495-C,5557,0.190321091940676,7159
80045704-C,999,0.12372914732902901,3206
80025048-C,132,0.287978936805085,548
80005759-C,151,0.162867951988345,431
80027411-C,230,0.074458760940625,413
50003130,255,0.17025393001426997,678
50003363,238,0.10175688014413399,284
80029708-C,923,0.134063482720675,1374
80017043-C,641,0.06170922262016,1101
80027361-C,423,0.295239081682125,1130
80005078-C,73851,0.060888455834812,87353
80038716-C,795,0.18262074405237197,1483
80012220-C,400,0.070572366702384,648
30103677,83,0.204498241397097,144
80044181-C,24,0.176276311737166,131
80038642-C,518,-0.127714261361733,580
80029389-C,855,0.097825515706607,1114
80040217-C,20,0.231057337365996,105
80019357-C,260,0.184397367664914,768
30102758,1334,0.21392244983235198,1455
70002641,324,0.12355400105582001,660
80045732-C,21,0.15966947777652898,75
80014964-C,296,0.23200191972865802,779
80013024-C,165,0.03493798931465,1726
80005844-C,489,0.25829443282062603,709
80022836-C,320,0.303247373998983,762
80018164-C,131,0.17319358219672001,186
80020187-C,190,0.25712224312025,649
80005431-C,154,0.048093129564479996,327
80034894-C,200,0.21762519931075403,496
80007483-C,835,0.05232626114399701,626
80044817-C,52,0.005516314984021,301
80032918-C,314,-0.014198594553808,1261
40004507-C,188,0.108818388586279,156
80042418-C,40,0.237651298420721,225
80013086-C,129,0.12371465331574,413
80024129-C,124,0.056545010602294,415
80046783-C,93,0.260799596803273,363
80028076-C,51,0.24946011388404002,176
80044386-C,9,0.203349624103625,167
80037504-C,674,0.10906121219455699,2999
80044639-C,154,0.200576320418812,663
80008918-C,221,0.30786780753987397,572
40002660-C,48,0.231174514200356,68
80025197-C,61,0.049770680095062005,193
80044900-C,64,0.04415205399844999,357
80036646-C,2506,0.28600459506587295,2267
80042244-C,185,0.22947706773856397,428
80015041-C,506,0.065127501943979,1288
50002073,615,0.194660735944177,517
80022400-C,328,0.086599475808238,1001
80007594-C,54,0.15184645827795903,148
80039924-C,25,0.085520782168792,320
80043974-C,4089,0.361998716597128,20762
80014406-C,206,0.096681767981208,368
80022554-C,230,0.155371597185344,1088
80038245-C,385,0.16322591087647598,786
80039756-C,2069,-0.5557974543611109,2016
80043925-C,115,0.072110755939577,184
80040610-C,286,0.021844356434029998,674
80012398-C,203,0.117046881792388,342
80036960-C,3780,0.19775375612165802,3778
80019113-C,49,0.184910933648577,65
80027948-C,343,-0.001012015858999,876
80041257-C,13,0.121552666818163,80
80007846-C,6351,0.082108887077894,7646
80007853-C,437,0.091508142161246,462
80037457-C,108,0.232434901278862,161
80045225-C,29,-0.089078534439707,261
80044841-C,93,0.166193974808682,165
80045692-C,812,0.243076751233817,376
30104471,795,0.325285046362896,950
80029562-C,487,0.11593162807505801,774
80027627-C,269,0.23349735967378002,786
80043616-C,37,0.200707122602951,275
80003743-C,137,0.060156140727071,333
80036707-C,254,0.14217294622687698,1470
80023106-C,356,0.43480047675502503,535
80027906-C,241,0.16001707714591798,557
80038257-C,151,0.18656093022795897,461
80014448-C,685,0.235591850259644,1847
80002997-C,522,0.138213064783018,621
80001881-C,1286,0.283315398342227,997
80022546-C,446,0.152865517081904,536
80013377-C,387,0.19374451912920498,1108
80043832-C,167,0.259020791871103,742
80040707-C,45,-0.006156670192591998,113
80005762-C,108,0.160913856165983,229
40100229-C,303,0.28475201249647997,690
80040459-C,7285,0.285741229214502,6467
80022618-C,120,0.130541294392926,412
80024560-C,225,0.147095416331115,608
30150004,1499,0.211458679630894,4267
80018962-C,58,0.238183668209076,163
80038050-C,7027,0.203698992211839,4161
80008799-C,435,0.14248153544371697,709
80010857-C,294,0.235944266983177,421
80046036-C,108,-0.035185016242545,207
80042643-C,623,0.198868289826071,1305
80004085-C,2189,0.188788931603561,4803
80038830-C,239,0.337861244478864,569
80042672-C,1043,0.060153532615669005,1863
80020324-C,266,0.07784300408974999,592
30105642,164,0.284116366527911,340
80024459-C,44,0.153185356716763,87
80045606-C,263,-0.144894848112397,496
30104861,334,0.307511302438174,421
80009650-C,263,0.13032073224700502,506
30130105,1041,0.15281924626675303,2164
80045752-C,37,0.097416398165269,147
80003194-C,629,0.114394785000014,2112
80003729-C,374,0.15887922908159302,1215
30104135,2698,0.212489013592702,6347
80014479-C,330,0.24445917618253,1367
80035398-C,79,0.114540185550078,193
80008115-C,1501,0.178979316155787,2175
80033503-C,498,0.17461483567116398,1630
80010304-C,76,0.08974261672282198,121
80003956-C,426,0.17426509396059603,1162
50004143,170,0.092232871732897,196
80026302-C,182,0.231216292054675,153
80039670-C,271,-0.5311128838291861,231
80010990-C,151,0.090984976629731,811
80008041-C,243,0.11868295002263,171
80023290-C,405,0.038694217152052,511
30104366,244,0.20862254078907602,361
80029554-C,554,0.197154569245455,2042
80045347-C,82,-0.270295231487824,189
80040021-C,364,0.01593463509867,453
80021222-C,151,0.22514488630989898,141
80007868-C,376,-0.8370328691930992,394
80025168-C,394,0.018017913843358997,1054
80005771-C,118,0.17494321791001502,254
80003455-C,347,0.087890413089782,445
80020252-C,284,0.264181803786758,50
70002417,385,0.084338734828502,1147
80043408-C,40,0.20024226853667101,42
80031372-C,528,0.17836000598042603,1109
80023112-C,931,0.409242727767507,1168
80044035-C,68,0.20099283860908,398
80025362-C,210,0.054086991684260004,357
80011635-C,482,0.122861693936047,990
80038341-C,266,-0.113871181118949,353
30103279,230,0.251434585942486,183
80036838-C,211,0.159859430510372,531
80034509-C,231,0.250731287695192,546
80045686-C,173,0.19383696002657502,450
80012160-C,1305,0.133975418723964,3494
80044676-C,219,0.09065311717347699,374
80023751-C,2280,0.207345706510679,2780
80009333-C,3335,0.119996657039891,4872
80025075-C,239,0.294776435158098,313
80038102-C,102,0.08438847495157499,352
80019205-C,99,0.233348776515249,173
70002052,12116,0.072218929232111,13273
80025493-C,136,0.17962908330434,551
80008792-C,150,0.055225085140547005,353
80020882-C,280,-0.025310955092988,497
80029590-C,40,0.278860860836118,254
80007427-C,4560,0.175239716709788,5416
50005049,238,0.17198944332970903,441
80009596-C,210,0.032393628186080006,265
80001657-C,226,0.115990713093612,340
80027336-C,1688,0.27191330620806603,3027
80037759-C,288,0.14971645529463198,431
50002888,536,0.215161125609642,841
80010287-C,149,0.042594176539721,257
80028264-C,291,0.20318182792538103,1006
80032193-C,352,0.054456217441831,391
80020912-C,253,0.046547556663905,850
80029400-C,1194,0.028227338399787995,5602
80032929-C,1107,0.071449416412712,1174
80011005-C,581,0.12355921071749901,1977
80012113-C,165,0.09759061655661401,318
80017275-C,1137,0.16932442178276402,1689
80033985-C,59,0.229093715235681,505
80010442-C,317,0.10778165842201701,685
80044659-C,92,0.238110708321723,414
80025406-C,98,0.293533457701594,330
80044046-C,6,0.10456350894211801,59
80034339-C,233,0.31853126507064,423
80015484-C,79,0.17487057129516104,439
80024975-C,188,0.27711393569195397,598
80036668-C,542,0.18966177917217103,939
80044112-C,132,0.061851434504314,462
80042362-C,10,0.350670361303776,75
30102839,1243,0.19343960566812102,426
80031677-C,137,0.096369136975066,288
80029908-C,37,0.309384457847894,78
80043980-C,12,0.236832477893196,64
80038014-C,75,0.17380255380987197,117
50002152,241,0.23477074042665,327
80041152-C,642,0.100359138068635,495
80040441-C,307,0.37821882358709097,463
80024578-C,1781,0.137785070699116,5168
80030389-C,25,0.30589384204994,68
30103214,390,0.17199705755248498,1537
80025066-C,70,0.278236142785406,231
80022926-C,204,0.080289749609416,414
80027463-C,800,0.14704069169462697,1588
80029726-C,487,0.138206163558559,1338
70002222,1595,0.134674845987687,1448
30104373,443,0.24106219188890804,511
80025098-C,384,0.25768656933752204,482
80006274-C,98,0.1101936318516,136
80025190-C,567,0.149521024992954,1037
80008805-C,252,0.295854457219539,287
80031635-C,132,0.019686386425264,872
80036002-C,132,0.178928325505987,153
80044778-C,223,0.220093898222451,3316
80007633-C,2856,0.173338999807908,5115
80027122-C,585,0.24726150937064897,1017
80023040-C,143,0.12174567216999,296
80022553-C,60,0.146744793785733,343
80046189-C,58,0.17780852961307,151
80028297-C,201,0.15533068454246202,526
80020156-C,763,0.27835677760071503,1267
80007124-C,84,0.34196542843499295,184
70002925,3742,0.2866032103662439,6715
80003737-C,351,0.127377398175467,568
80035386-C,434,0.024538711158037997,757
80037783-C,1175,-0.183195171020978,1101
80014184-C,319,0.296954868406021,592
80008966-C,78,0.057272410753210004,183
80014229-C,204,0.021470510248596003,211
80024003-C,50,0.114217233978329,95
50002142,702,0.17380218063109196,715
80041475-C,20,0.130821426046024,140
50003058,983,0.20383682484993398,538
80027149-C,1373,0.18610764777549396,4081
80046436-C,87,0.188329704468529,525
80027669-C,129,0.371216871614489,283
80036641-C,1113,0.12166757573582002,1513
80041250-C,2,0.13875482383780702,62
80035652-C,59,0.054720253773859,114
80041358-C,1375,0.202087263703412,4679
80012728-C,299,0.148031644196822,460
30103426,778,0.23427238960445798,1211
80023145-C,83,0.36052538382070204,502
80004137-C,514,0.18868187892438895,1030
80035925-C,63,0.28588976266989896,223
80032951-C,77,0.043012674394568996,236
80040100-C,285,0.35291744954705395,562
80002504-C,413,0.105499347328785,876
80005784-C,145,0.13374052209755,206
80044621-C,198,0.231698779855978,1313
80007841-C,1820,0.144129026749734,2313
80038224-C,154,-0.03421117535163,215
80024640-C,500,0.139455757452262,1135
80026985-C,34,0.030197515541448998,65
80043918-C,303,0.066659439735004,2039
80044058-C,178,0.09287647079124801,319
80040725-C,452,0.074678446679148,1097
80026147-C,134,0.000647145645224,390
80037067-C,537,0.05390596698999,1924
80036420-C,100,0.069241198907567,137
80027408-C,314,0.062480227453277,586
80025105-C,139,0.262038323928644,518
80000091-C,246,0.093235770994919,339
80045962-C,67,0.0960606114921,286
80020097-C,1682,0.05802650480549,3737
80037770-C,283,0.28073309199741997,1182
80042842-C,160,0.09231430332549799,721
80016199-C,713,0.220521278610432,1306
80046111-C,57,0.169389211928004,184
80008416-C,40,0.117987936545546,145
80044548-C,7,0.20198723044383998,130
80045644-C,49,-0.05752662016805099,158
80028544-C,491,0.23949528637608103,2216
80022940-C,78,0.267153098225137,165
50003280,19502,0.008124642541739,26180
80042127-C,58,0.304668397215012,165
80015795-C,537,0.22588646508927598,939
80036471-C,488,0.27861373002658096,632
80046650-C,28,-0.05154110534151999,215
80035439-C,276,0.18614119424667103,447
80033741-C,30,0.068940562992748,361
80022769-C,128,0.06570367662198301,29
80006926-C,1706,0.162123669822173,3619
80004300-C,197,-0.040191013600565005,253
80024519-C,419,0.125109715434043,1106
80003180-C,515,0.11522651523880001,1777
80030920-C,404,0.002033388948882,756
80017292-C,68,0.10080271191978998,291
80033836-C,421,0.28058361515659197,481
80018630-C,681,0.066934679815708,1216
80013104-C,330,0.054235148187888,414
80044301-C,320,0.216972768423162,640
30103336,2779,0.24225781162967602,2778
80027344-C,370,0.223904317418066,1703
